2024-02-18 16:56:38.451884	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&award.rfa=ENCODE3&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR023UHL/	ENCSR023UHL	eCLIP	eCLIP	cell line	/targets/FASTKD2-human/	FASTKD2	FASTKD2	Homo sapiens HepG2	HepG2	RBPImage:FASTKD2,GEO:GSE91423	eCLIP experiment on HepG2 against FASTKD2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF265RIO/,/files/ENCFF891HJO/,/files/ENCFF128ROY/,/files/ENCFF761ZXY/,/files/ENCFF540UVX/,/files/ENCFF903QKL/,/files/ENCFF121OYK/,/files/ENCFF064QSN/,/files/ENCFF307ZHU/,/files/ENCFF472XVF/,/files/ENCFF142KYH/,/files/ENCFF967TLU/,/files/ENCFF092YPS/,/files/ENCFF528QYR/,/files/ENCFF128XPI/,/files/ENCFF114NAX/,/files/ENCFF728SIS/,/files/ENCFF498IGK/,/files/ENCFF503DBN/,/files/ENCFF136QLO/,/files/ENCFF828HJF/,/files/ENCFF177RJW/,/files/ENCFF465QMA/,/files/ENCFF845FUE/,/files/ENCFF530DLQ/,/files/ENCFF776JXK/		ENCBS621TAB,ENCBS074YUC	1,2	1	ENCAB541LFT	Homo sapiens	child	15 years												/replicates/2c33afc6-2159-49fb-bb67-ebcc95118599/,/replicates/159755e8-ae69-4ee9-9e36-f7b5f4b6fb46/				
/experiments/ENCSR589YHM/	ENCSR589YHM	eCLIP	eCLIP	cell line	/targets/HLTF-human/	HLTF	HLTF	Homo sapiens K562	K562	GEO:GSE91897	eCLIP experiment on K562 against HLTF	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF325PJW/,/files/ENCFF538MPL/,/files/ENCFF814HAY/,/files/ENCFF442CAN/,/files/ENCFF043RMT/,/files/ENCFF370ROE/,/files/ENCFF623DVN/,/files/ENCFF115CKY/,/files/ENCFF057MVG/,/files/ENCFF735BFL/,/files/ENCFF316ABR/,/files/ENCFF067JFA/,/files/ENCFF834GXD/,/files/ENCFF136FUR/,/files/ENCFF806QVQ/,/files/ENCFF565KZA/,/files/ENCFF351MIX/,/files/ENCFF406MSI/,/files/ENCFF726GRF/,/files/ENCFF952TOI/,/files/ENCFF114YWP/,/files/ENCFF854GBT/,/files/ENCFF808XUD/,/files/ENCFF316ZTK/,/files/ENCFF606WPI/,/files/ENCFF003PBU/		ENCBS517UIR,ENCBS318IMK	1,2	1	ENCAB902OZZ	Homo sapiens	adult	53 years												/replicates/69075538-caed-4cab-8867-40b4d8328d53/,/replicates/3e97f9ba-cfe1-47a8-81e5-a2b28049d5cc/				
/experiments/ENCSR840DRD/	ENCSR840DRD	eCLIP	eCLIP	cell line	/targets/CSTF2T-human/	CSTF2T	CSTF2T	Homo sapiens K562	K562	GEO:GSE92096	eCLIP experiment on K562 against CSTF2T	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF305FQD/,/files/ENCFF480LCY/,/files/ENCFF084WXF/,/files/ENCFF251DNT/,/files/ENCFF106RNO/,/files/ENCFF926RLW/,/files/ENCFF536BUW/,/files/ENCFF859CZM/,/files/ENCFF513VDW/,/files/ENCFF042JPC/,/files/ENCFF078LTR/,/files/ENCFF330WYG/,/files/ENCFF471LMN/,/files/ENCFF106ZUH/,/files/ENCFF477YRW/,/files/ENCFF449NFO/,/files/ENCFF084JPG/,/files/ENCFF878VVA/,/files/ENCFF043QXI/,/files/ENCFF379UQU/,/files/ENCFF050YWD/,/files/ENCFF647ZVB/,/files/ENCFF708YRH/,/files/ENCFF370JHA/,/files/ENCFF775WUQ/,/files/ENCFF072FRJ/		ENCBS126AJR,ENCBS549CIX	1,2	1	ENCAB005DBK	Homo sapiens	adult	53 years												/replicates/3f984258-3382-4d32-9eb1-7c0f581fcac2/,/replicates/82f0fed1-b9e0-4263-82c9-238baa808a96/				
/experiments/ENCSR981WKN/	ENCSR981WKN	eCLIP	eCLIP	cell line	/targets/PTBP1-human/	PTBP1	PTBP1	Homo sapiens K562	K562	GEO:GSE92205	eCLIP experiment on K562 against PTBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF019TEQ/,/files/ENCFF989UNR/,/files/ENCFF689XJE/,/files/ENCFF273VIJ/,/files/ENCFF517FVN/,/files/ENCFF247DQN/,/files/ENCFF924CZR/,/files/ENCFF765BPN/,/files/ENCFF659RKW/,/files/ENCFF616KCQ/,/files/ENCFF172FTR/,/files/ENCFF105HCP/,/files/ENCFF536XRN/,/files/ENCFF617YCT/,/files/ENCFF799AHI/,/files/ENCFF258TKH/,/files/ENCFF967LWB/,/files/ENCFF907HNN/,/files/ENCFF262NXW/,/files/ENCFF200AWX/,/files/ENCFF594PWG/,/files/ENCFF894KLP/,/files/ENCFF780LWA/,/files/ENCFF088RLJ/,/files/ENCFF764BOF/,/files/ENCFF022TVE/		ENCBS831COV,ENCBS931MQO	2,1	1	ENCAB553IRN	Homo sapiens	adult	53 years												/replicates/423efa8a-6ee9-4ce2-a554-af2114e83925/,/replicates/8353caeb-1862-4031-ae2a-cdf2fd1caebf/				
/experiments/ENCSR154HRN/	ENCSR154HRN	eCLIP	eCLIP	cell line	/targets/HNRNPA1-human/	HNRNPA1	HNRNPA1	Homo sapiens K562	K562	GEO:GSE91534	eCLIP experiment on K562 against HNRNPA1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF107UYK/,/files/ENCFF352GSS/,/files/ENCFF546OAU/,/files/ENCFF850NCY/,/files/ENCFF012EDL/,/files/ENCFF292CIT/,/files/ENCFF955PCQ/,/files/ENCFF571IRN/,/files/ENCFF876SGL/,/files/ENCFF997XKK/,/files/ENCFF480LJU/,/files/ENCFF018UJY/,/files/ENCFF697PSM/,/files/ENCFF677OHD/,/files/ENCFF520LTV/,/files/ENCFF099FEV/,/files/ENCFF401DKP/,/files/ENCFF392AEV/,/files/ENCFF615KJU/,/files/ENCFF174RLY/,/files/ENCFF100JBV/,/files/ENCFF902IDT/,/files/ENCFF697CNE/,/files/ENCFF537HGP/,/files/ENCFF553MNY/,/files/ENCFF549HTU/		ENCBS328LML,ENCBS205QYW	2,1	1	ENCAB603WLW	Homo sapiens	adult	53 years												/replicates/a15db44e-9cb6-42bd-83be-51a07864cbb5/,/replicates/33956c16-288f-4e2e-8bb8-6e18cbacf871/				
/experiments/ENCSR001VAC/	ENCSR001VAC	eCLIP	eCLIP	cell line	/targets/NOLC1-human/	NOLC1	NOLC1	Homo sapiens K562	K562	GEO:GSE176592	eCLIP experiment on K562 against NOLC1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF498BYQ/,/files/ENCFF120UIK/,/files/ENCFF678KRL/,/files/ENCFF974GXQ/,/files/ENCFF362IRW/,/files/ENCFF624HKO/,/files/ENCFF151HRC/,/files/ENCFF315OLY/,/files/ENCFF102JHG/,/files/ENCFF599BAD/,/files/ENCFF822WIJ/,/files/ENCFF195WCS/,/files/ENCFF470KOV/,/files/ENCFF559UDZ/,/files/ENCFF229LUI/,/files/ENCFF480NPA/,/files/ENCFF477USX/,/files/ENCFF327YTD/,/files/ENCFF754NXM/,/files/ENCFF942SMX/,/files/ENCFF193VAQ/,/files/ENCFF810IDY/,/files/ENCFF436BMC/,/files/ENCFF012GRH/,/files/ENCFF020GRQ/,/files/ENCFF308PTN/		ENCBS517UIR,ENCBS318IMK	2,1	1	ENCAB287BXF	Homo sapiens	adult	53 years												/replicates/9d7f4399-a640-4698-acb2-22a11375816c/,/replicates/c9de0e06-4e6f-49cb-a30d-3e60c3c10974/				
/experiments/ENCSR303OQD/	ENCSR303OQD	eCLIP	eCLIP	cell line	/targets/METAP2-human/	METAP2	METAP2	Homo sapiens K562	K562	GEO:GSE91648	eCLIP experiment on K562 against METAP2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF136TZL/,/files/ENCFF305KBN/,/files/ENCFF255JDZ/,/files/ENCFF385LMB/,/files/ENCFF662GNC/,/files/ENCFF468ZMC/,/files/ENCFF565BTR/,/files/ENCFF821QWP/,/files/ENCFF130LEJ/,/files/ENCFF757XSC/,/files/ENCFF971FWU/,/files/ENCFF982ATU/,/files/ENCFF449HWV/,/files/ENCFF525AOF/,/files/ENCFF232SDJ/,/files/ENCFF864WUG/,/files/ENCFF084TRE/,/files/ENCFF644LPB/,/files/ENCFF727RJA/,/files/ENCFF041HMB/,/files/ENCFF135TAD/,/files/ENCFF962CKJ/,/files/ENCFF227VPH/,/files/ENCFF239NBV/,/files/ENCFF297FFH/,/files/ENCFF877NAI/		ENCBS517UIR,ENCBS175JIH	1,2	1	ENCAB441VBJ	Homo sapiens	adult	53 years												/replicates/c0cecdec-a807-47f5-9b6e-d344a0d876ff/,/replicates/1ae86472-a82e-42a8-8584-dfd249aeeff0/				
/experiments/ENCSR059CWF/	ENCSR059CWF	eCLIP	eCLIP	cell line	/targets/SBDS-human/	SBDS	SBDS	Homo sapiens K562	K562	GEO:GSE91441	eCLIP experiment on K562 against SBDS	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF523LSW/,/files/ENCFF114WDK/,/files/ENCFF932LRA/,/files/ENCFF385QVY/,/files/ENCFF974XMI/,/files/ENCFF840JWJ/,/files/ENCFF105PMR/,/files/ENCFF635ASG/,/files/ENCFF281FSP/,/files/ENCFF306DPG/,/files/ENCFF322GTP/,/files/ENCFF679UNR/,/files/ENCFF413LUN/,/files/ENCFF141SNV/,/files/ENCFF937KCE/,/files/ENCFF060XOS/,/files/ENCFF945CZJ/,/files/ENCFF051EEW/,/files/ENCFF175EIG/,/files/ENCFF873TSY/,/files/ENCFF450LWH/,/files/ENCFF384NHH/,/files/ENCFF624FKF/,/files/ENCFF891WAN/,/files/ENCFF615BWP/,/files/ENCFF943MLE/		ENCBS489LOC,ENCBS931MQO	1,2	1	ENCAB894TLT	Homo sapiens	adult	53 years												/replicates/2e3c86c5-4c12-4d6c-ae9c-42c9c95cbbe0/,/replicates/7647b52b-1c17-45b0-8c40-f47922d13925/				
/experiments/ENCSR774RFN/	ENCSR774RFN	eCLIP	eCLIP	cell line	/targets/FXR1-human/	FXR1	FXR1	Homo sapiens K562	K562	GEO:GSE92046	eCLIP experiment on K562 against FXR1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF004KTT/,/files/ENCFF191BRO/,/files/ENCFF956CKP/,/files/ENCFF205KCE/,/files/ENCFF070XXP/,/files/ENCFF716VUM/,/files/ENCFF310NDD/,/files/ENCFF830ZKB/,/files/ENCFF949QUY/,/files/ENCFF148WUD/,/files/ENCFF934VOI/,/files/ENCFF279FKC/,/files/ENCFF738GHM/,/files/ENCFF089JTT/,/files/ENCFF915SJY/,/files/ENCFF122DCP/,/files/ENCFF149LXR/,/files/ENCFF366UJP/,/files/ENCFF464GTB/,/files/ENCFF678MSG/,/files/ENCFF704PUC/,/files/ENCFF352KYI/,/files/ENCFF784HKJ/,/files/ENCFF935NXO/,/files/ENCFF690NJZ/,/files/ENCFF405KWZ/		ENCBS831COV,ENCBS081NLE	1,2	1	ENCAB712TFO	Homo sapiens	adult	53 years												/replicates/09cc3483-24ec-40db-8f97-9076fc17a60a/,/replicates/35a4efa3-b039-457f-83e1-7b2a751e3a2f/				
/experiments/ENCSR712IAG/	ENCSR712IAG	eCLIP	eCLIP	cell line	/targets/ZC3H11A-human/	ZC3H11A	ZC3H11A	Homo sapiens K562	K562	GEO:GSE177512	eCLIP experiment on K562 against ZC3H11A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF327WXM/,/files/ENCFF696WFR/,/files/ENCFF735ZUW/,/files/ENCFF730ZZF/,/files/ENCFF378WQX/,/files/ENCFF116JFD/,/files/ENCFF462QFK/,/files/ENCFF926QBJ/,/files/ENCFF002MQE/,/files/ENCFF176BVT/,/files/ENCFF368SQA/,/files/ENCFF709BYW/,/files/ENCFF715RSI/,/files/ENCFF998VWX/,/files/ENCFF251XJT/,/files/ENCFF460TUE/,/files/ENCFF275YSU/,/files/ENCFF849BHF/,/files/ENCFF716ISC/,/files/ENCFF773UBK/,/files/ENCFF183AXJ/,/files/ENCFF258HOX/,/files/ENCFF929BZH/,/files/ENCFF310KBC/,/files/ENCFF421XUC/,/files/ENCFF288IBH/,/files/ENCFF179UOO/,/files/ENCFF771HEF/,/files/ENCFF733HXI/,/files/ENCFF601AWS/		ENCBS505ILK,ENCBS039CVO	1,2	1	ENCAB686PBA	Homo sapiens	adult	53 years												/replicates/a3c572e5-bb0a-4a19-8e9d-b85ada735478/,/replicates/ac364ec6-bc0d-441b-a0e8-946b0eeeaa7f/				
/experiments/ENCSR307YIW/	ENCSR307YIW	eCLIP	eCLIP	cell line	/targets/EIF4G2-human/	EIF4G2	EIF4G2	Homo sapiens K562	K562	GEO:GSE91653	eCLIP experiment on K562 against EIF4G2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF537IFC/,/files/ENCFF699HKX/,/files/ENCFF723JSM/,/files/ENCFF683WKJ/,/files/ENCFF118NIZ/,/files/ENCFF873WNB/,/files/ENCFF648LCX/,/files/ENCFF626NQT/,/files/ENCFF996PFW/,/files/ENCFF447XAU/,/files/ENCFF577PGM/,/files/ENCFF614FCA/,/files/ENCFF141IZT/,/files/ENCFF285CJS/,/files/ENCFF414TML/,/files/ENCFF305TMB/,/files/ENCFF932YYV/,/files/ENCFF207BXK/,/files/ENCFF462XFB/,/files/ENCFF512MNG/,/files/ENCFF920LSC/,/files/ENCFF977COP/,/files/ENCFF957YHP/,/files/ENCFF858JIO/,/files/ENCFF767ZTI/,/files/ENCFF489PBJ/		ENCBS533ETT,ENCBS502SUO	1,2	1	ENCAB000BFJ	Homo sapiens	adult	53 years												/replicates/0d012bdc-f407-4c79-85ef-0526038ee03d/,/replicates/1861dfec-721a-458e-83c0-435a2f7bc5d1/				
/experiments/ENCSR006OEQ/	ENCSR006OEQ	eCLIP	eCLIP	cell line	/targets/FAM120A-human/	FAM120A	FAM120A	Homo sapiens K562	K562	GEO:GSE91409	eCLIP experiment on K562 against FAM120A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF874PCG/,/files/ENCFF352HXC/,/files/ENCFF094VBR/,/files/ENCFF820TME/,/files/ENCFF668AFD/,/files/ENCFF225RJI/,/files/ENCFF368MXJ/,/files/ENCFF499ZKI/,/files/ENCFF184QYU/,/files/ENCFF318HXI/,/files/ENCFF161DFB/,/files/ENCFF905XHS/,/files/ENCFF144SGR/,/files/ENCFF170VKG/,/files/ENCFF353KNB/,/files/ENCFF379MQJ/,/files/ENCFF086NQQ/,/files/ENCFF158AOV/,/files/ENCFF150KMB/,/files/ENCFF901AAL/,/files/ENCFF188HFB/,/files/ENCFF016RWW/,/files/ENCFF220URC/,/files/ENCFF973OEK/,/files/ENCFF984DLZ/,/files/ENCFF116XFB/		ENCBS230JWL,ENCBS736PRC	2,1	1	ENCAB468JSB	Homo sapiens	adult	53 years												/replicates/8d739d6e-a44b-4c2e-a91b-de2109825797/,/replicates/c1741b82-6bb6-4a8e-b0b3-70de6a48524c/				
/experiments/ENCSR202BFN/	ENCSR202BFN	eCLIP	eCLIP	cell line	/targets/U2AF2-human/	U2AF2	U2AF2	Homo sapiens HepG2	HepG2	RBPImage:U2AF2,GEO:GSE91570	eCLIP experiment on HepG2 against U2AF2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF565HKG/,/files/ENCFF912MAK/,/files/ENCFF559BLA/,/files/ENCFF440IJI/,/files/ENCFF555WXD/,/files/ENCFF706QJH/,/files/ENCFF159VOF/,/files/ENCFF358STL/,/files/ENCFF033XVX/,/files/ENCFF423WYC/,/files/ENCFF224DDZ/,/files/ENCFF653IKI/,/files/ENCFF087ANO/,/files/ENCFF368XEI/,/files/ENCFF159SPZ/,/files/ENCFF536AFD/,/files/ENCFF913WRH/,/files/ENCFF721PWF/,/files/ENCFF444TCK/,/files/ENCFF523JWI/,/files/ENCFF067JAD/,/files/ENCFF243RQR/,/files/ENCFF549FYY/,/files/ENCFF016VPA/,/files/ENCFF006ZCJ/,/files/ENCFF225OKE/		ENCBS836LJE,ENCBS405FLI	1,2	1	ENCAB511TCT	Homo sapiens	child	15 years												/replicates/dd40c97d-2950-45a9-89c7-6b3ab1f06f96/,/replicates/b9a0d981-23af-436b-a232-f4d9c024c4cb/				
/experiments/ENCSR339FUY/	ENCSR339FUY	eCLIP	eCLIP	cell line	/targets/PCBP2-human/	PCBP2	PCBP2	Homo sapiens HepG2	HepG2	RBPImage:PCBP2,GEO:GSE91680	eCLIP experiment on HepG2 against PCBP2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF332NKK/,/files/ENCFF359KSX/,/files/ENCFF893VXG/,/files/ENCFF488GID/,/files/ENCFF812IPR/,/files/ENCFF032HWP/,/files/ENCFF560CDL/,/files/ENCFF803QKO/,/files/ENCFF547AHN/,/files/ENCFF919LKK/,/files/ENCFF933OSZ/,/files/ENCFF822CXV/,/files/ENCFF023OLB/,/files/ENCFF266KGE/,/files/ENCFF556BWC/,/files/ENCFF679YWY/,/files/ENCFF842LPQ/,/files/ENCFF642GNE/,/files/ENCFF074AQN/,/files/ENCFF322DXB/,/files/ENCFF454MWQ/,/files/ENCFF514GGZ/,/files/ENCFF282VHP/,/files/ENCFF176BGN/,/files/ENCFF307HNT/,/files/ENCFF082XYR/		ENCBS859FFE,ENCBS548DJV	2,1	1	ENCAB000BFY	Homo sapiens	child	15 years												/replicates/73945947-af8f-4159-a2aa-a4d1fa6b414e/,/replicates/54dffffb-32b5-4511-8eb3-96875158131a/				
/experiments/ENCSR432XUP/	ENCSR432XUP	eCLIP	eCLIP	cell line	/targets/SRSF1-human/	SRSF1	SRSF1	Homo sapiens K562	K562	GEO:GSE91757	eCLIP experiment on K562 against SRSF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF776RIU/,/files/ENCFF982ZPQ/,/files/ENCFF632XBD/,/files/ENCFF559MWF/,/files/ENCFF374XWQ/,/files/ENCFF833PXB/,/files/ENCFF788UFQ/,/files/ENCFF696TJG/,/files/ENCFF664EPV/,/files/ENCFF618XPJ/,/files/ENCFF639ESC/,/files/ENCFF210EIS/,/files/ENCFF553SIV/,/files/ENCFF526BKN/,/files/ENCFF985WYO/,/files/ENCFF137IAG/,/files/ENCFF642LZT/,/files/ENCFF886XUO/,/files/ENCFF609IXO/,/files/ENCFF287KWV/,/files/ENCFF205JTY/,/files/ENCFF373NZF/,/files/ENCFF708IPL/,/files/ENCFF282DBV/,/files/ENCFF265TZW/,/files/ENCFF320HAO/		ENCBS081NLE,ENCBS831COV	2,1	1	ENCAB962KAD	Homo sapiens	adult	53 years												/replicates/0fc88ac8-953b-4797-ad4f-3a6c0940038a/,/replicates/ffc5cf27-b3ab-4ecd-817f-3712ea387b07/				
/experiments/ENCSR550DVK/	ENCSR550DVK	eCLIP	eCLIP	cell line	/targets/HNRNPC-human/	HNRNPC	HNRNPC	Homo sapiens HepG2	HepG2	GEO:GSE91860,RBPImage:HNRNPC	eCLIP experiment on HepG2 against HNRNPC	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF035QUK/,/files/ENCFF584MZO/,/files/ENCFF040BGS/,/files/ENCFF065BIC/,/files/ENCFF869PNM/,/files/ENCFF736ZQQ/,/files/ENCFF105AKX/,/files/ENCFF162FHQ/,/files/ENCFF630YNF/,/files/ENCFF361VEU/,/files/ENCFF652VTM/,/files/ENCFF705SJW/,/files/ENCFF674FGK/,/files/ENCFF406EWT/,/files/ENCFF891BFD/,/files/ENCFF774JCA/,/files/ENCFF930WRN/,/files/ENCFF440ROZ/,/files/ENCFF401SPQ/,/files/ENCFF738FJS/,/files/ENCFF534YQS/,/files/ENCFF230QOU/,/files/ENCFF576LCX/,/files/ENCFF260KPQ/,/files/ENCFF344JSD/,/files/ENCFF006KTQ/		ENCBS471DUZ,ENCBS626BOT	2,1	1	ENCAB275OHR	Homo sapiens	child	15 years												/replicates/8d88e119-4603-421e-99d7-6311fb0ffb78/,/replicates/e2a5387b-84df-4bb4-ab61-3701af13f8d7/				
/experiments/ENCSR861PAR/	ENCSR861PAR	eCLIP	eCLIP	cell line	/targets/NONO-human/	NONO	NONO	Homo sapiens K562	K562	GEO:GSE92108	eCLIP experiment on K562 against NONO	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF724ERL/,/files/ENCFF109GPL/,/files/ENCFF008LDP/,/files/ENCFF896KWG/,/files/ENCFF171ATE/,/files/ENCFF224NTR/,/files/ENCFF363HHT/,/files/ENCFF888NYK/,/files/ENCFF351ATM/,/files/ENCFF967JAL/,/files/ENCFF744ULL/,/files/ENCFF876EXN/,/files/ENCFF015HGB/,/files/ENCFF011XRH/,/files/ENCFF661NXQ/,/files/ENCFF715MPQ/,/files/ENCFF043RMQ/,/files/ENCFF730QRI/,/files/ENCFF174MVU/,/files/ENCFF201YQC/,/files/ENCFF060IHO/,/files/ENCFF671OSS/,/files/ENCFF851XUN/,/files/ENCFF938HFA/,/files/ENCFF444YFD/,/files/ENCFF918YLZ/		ENCBS931MQO,ENCBS489LOC	1,2	1	ENCAB467FVY	Homo sapiens	adult	53 years												/replicates/cc8355f6-cbf6-4edd-8f10-ad2d74769974/,/replicates/698376d8-5bd0-424a-85f9-6bc9b45f13dd/				
/experiments/ENCSR013CTQ/	ENCSR013CTQ	eCLIP	eCLIP	cell line	/targets/EXOSC5-human/	EXOSC5	EXOSC5	Homo sapiens K562	K562	GEO:GSE176645	eCLIP experiment on K562 against EXOSC5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF357QDX/,/files/ENCFF609MDJ/,/files/ENCFF193VEK/,/files/ENCFF293TAU/,/files/ENCFF070QII/,/files/ENCFF710TEK/,/files/ENCFF427AAU/,/files/ENCFF344ZBI/,/files/ENCFF925JID/,/files/ENCFF917THD/,/files/ENCFF164EXA/,/files/ENCFF418BNV/,/files/ENCFF923WWZ/,/files/ENCFF942QUP/,/files/ENCFF623VXC/,/files/ENCFF624PJV/,/files/ENCFF741JYV/,/files/ENCFF858CSS/,/files/ENCFF781WWB/,/files/ENCFF918VFZ/,/files/ENCFF127WRQ/,/files/ENCFF532CWB/,/files/ENCFF614IEN/,/files/ENCFF890CZT/,/files/ENCFF140TMZ/,/files/ENCFF517HCP/		ENCBS175JIH,ENCBS318IMK	2,1	1	ENCAB480FQK	Homo sapiens	adult	53 years												/replicates/21256996-75cb-4439-8bb7-b8ebcb9da5c2/,/replicates/b1dec31b-ff7e-4fa6-b1e9-fea78139e403/				
/experiments/ENCSR571VHI/	ENCSR571VHI	eCLIP	eCLIP	cell line	/targets/HNRNPUL1-human/	HNRNPUL1	HNRNPUL1	Homo sapiens K562	K562	GEO:GSE91885	eCLIP experiment on K562 against HNRNPUL1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF621CZT/,/files/ENCFF658VCP/,/files/ENCFF831UXT/,/files/ENCFF342XLD/,/files/ENCFF270LHK/,/files/ENCFF472FBT/,/files/ENCFF821EXR/,/files/ENCFF523RZH/,/files/ENCFF426AQN/,/files/ENCFF069PNP/,/files/ENCFF994QNK/,/files/ENCFF948BMD/,/files/ENCFF139PAT/,/files/ENCFF068NME/,/files/ENCFF530RHM/,/files/ENCFF901WPA/,/files/ENCFF850KEG/,/files/ENCFF889AWX/,/files/ENCFF297PQZ/,/files/ENCFF734NGD/,/files/ENCFF933LJZ/,/files/ENCFF490BSS/,/files/ENCFF949HCV/,/files/ENCFF355PIN/,/files/ENCFF976FPE/,/files/ENCFF271DCB/		ENCBS658KIL,ENCBS126AJR	2,1	1	ENCAB484JUT	Homo sapiens	adult	53 years												/replicates/be8552b3-cedc-4776-a1d4-58c1f0972106/,/replicates/02bcee87-1be3-4e08-9af5-43e04293faa9/				
/experiments/ENCSR238CLX/	ENCSR238CLX	eCLIP	eCLIP	cell line	/targets/GEMIN5-human/	GEMIN5	GEMIN5	Homo sapiens K562	K562	GEO:GSE91603	eCLIP experiment on K562 against GEMIN5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF875QBF/,/files/ENCFF384BDA/,/files/ENCFF175TMY/,/files/ENCFF921PTG/,/files/ENCFF447WDR/,/files/ENCFF410UTY/,/files/ENCFF620MFE/,/files/ENCFF091VCD/,/files/ENCFF072KEM/,/files/ENCFF148IOT/,/files/ENCFF456SGZ/,/files/ENCFF258KDH/,/files/ENCFF260XAL/,/files/ENCFF791QDL/,/files/ENCFF141DSU/,/files/ENCFF992XQV/,/files/ENCFF287BQY/,/files/ENCFF050VVI/,/files/ENCFF594WHT/,/files/ENCFF083ZYT/,/files/ENCFF182RWR/,/files/ENCFF151VUB/,/files/ENCFF533RZJ/,/files/ENCFF038WBZ/,/files/ENCFF016THS/,/files/ENCFF391ZFR/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB395KQN	Homo sapiens	adult	53 years												/replicates/3b11ffcf-7ada-46e1-9ceb-90cd09e0b756/,/replicates/45c0bc34-e3ed-4a50-87ad-7e01402482ea/				
/experiments/ENCSR845VGB/	ENCSR845VGB	eCLIP	eCLIP	cell line	/targets/DDX55-human/	DDX55	DDX55	Homo sapiens HepG2	HepG2	RBPImage:DDX55,GEO:GSE92100	eCLIP experiment on HepG2 against DDX55	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF341WEI/,/files/ENCFF669BXQ/,/files/ENCFF802XHE/,/files/ENCFF718DYI/,/files/ENCFF744ELJ/,/files/ENCFF825UNM/,/files/ENCFF822NMS/,/files/ENCFF714YUM/,/files/ENCFF145NQB/,/files/ENCFF318IOH/,/files/ENCFF487KVA/,/files/ENCFF966QTN/,/files/ENCFF685VYS/,/files/ENCFF472QLC/,/files/ENCFF735CVF/,/files/ENCFF071UFY/,/files/ENCFF911SWT/,/files/ENCFF797QRS/,/files/ENCFF315AVG/,/files/ENCFF584QHX/,/files/ENCFF163CUI/,/files/ENCFF452KYY/,/files/ENCFF984LZX/,/files/ENCFF337XEL/,/files/ENCFF147YBT/,/files/ENCFF591EQY/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB812HQG	Homo sapiens	child	15 years												/replicates/0c0ddf2f-1d85-48ba-ac61-4a42d46d8c1d/,/replicates/c1756377-9da0-4e0a-8105-2bb11e00dc22/				
