2024-02-16 21:55:13.120094	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR653HQC/	ENCSR653HQC	eCLIP	eCLIP	cell line	/targets/DROSHA-human/	DROSHA	DROSHA	Homo sapiens K562	K562	GEO:GSE91954	eCLIP experiment on K562 against DROSHA	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF073ILV/,/files/ENCFF541YAM/,/files/ENCFF521GGC/,/files/ENCFF307CXZ/,/files/ENCFF637FTL/,/files/ENCFF434GPP/,/files/ENCFF238REI/,/files/ENCFF233UZH/,/files/ENCFF773TEA/,/files/ENCFF204MHI/,/files/ENCFF700GQU/,/files/ENCFF517LEW/,/files/ENCFF661XXP/,/files/ENCFF353HQK/,/files/ENCFF043IMA/,/files/ENCFF200MRU/,/files/ENCFF150EWC/,/files/ENCFF797BHU/,/files/ENCFF840QVA/,/files/ENCFF602ZLI/,/files/ENCFF516OAW/,/files/ENCFF314RBZ/,/files/ENCFF121SZH/,/files/ENCFF171GUD/,/files/ENCFF414EPW/,/files/ENCFF816ATW/		ENCBS318IMK,ENCBS175JIH	1,2	1	ENCAB936LAQ	Homo sapiens	adult	53 years												/replicates/77fd89e7-70aa-485a-9c1e-da7898f6268b/,/replicates/9364ee5d-aec3-4e47-85c1-c84a5f6b49d3/				
/experiments/ENCSR989VIY/	ENCSR989VIY	eCLIP	eCLIP	cell line	/targets/SRSF1-human/	SRSF1	SRSF1	Homo sapiens HepG2	HepG2	RBPImage:SRSF1,GEO:GSE92215	eCLIP experiment on HepG2 against SRSF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF017IOI/,/files/ENCFF816JAS/,/files/ENCFF851FZF/,/files/ENCFF286FKW/,/files/ENCFF953OZR/,/files/ENCFF832WNY/,/files/ENCFF530MIN/,/files/ENCFF867TIG/,/files/ENCFF418ZXO/,/files/ENCFF745ZQD/,/files/ENCFF566KHV/,/files/ENCFF787KND/,/files/ENCFF837EJE/,/files/ENCFF570HZA/,/files/ENCFF124CAG/,/files/ENCFF327NVE/,/files/ENCFF261GPN/,/files/ENCFF934ANS/,/files/ENCFF179SCM/,/files/ENCFF184TBM/,/files/ENCFF214HOA/,/files/ENCFF508DKJ/,/files/ENCFF759OGT/,/files/ENCFF135SKU/,/files/ENCFF522HEA/,/files/ENCFF937LBT/		ENCBS861HMN,ENCBS859FFE	1,2	1	ENCAB962KAD	Homo sapiens	child	15 years												/replicates/865c4e11-35d4-47bb-a0ff-6ca1a7369265/,/replicates/9082f000-3f96-48be-998f-07606cddd1d8/				
/experiments/ENCSR584TCR/	ENCSR584TCR	eCLIP	eCLIP	cell line	/targets/TARDBP-human/	TARDBP	TARDBP	Homo sapiens K562	K562	GEO:GSE91895	eCLIP experiment on K562 against TDP43	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF661TYX/,/files/ENCFF734UEC/,/files/ENCFF147JYD/,/files/ENCFF218BOC/,/files/ENCFF565CEU/,/files/ENCFF453YOD/,/files/ENCFF259NLI/,/files/ENCFF524PYO/,/files/ENCFF923ZPC/,/files/ENCFF281ELS/,/files/ENCFF591LPY/,/files/ENCFF450IVA/,/files/ENCFF619APF/,/files/ENCFF242QQJ/,/files/ENCFF979RKC/,/files/ENCFF569LQN/,/files/ENCFF435YMY/,/files/ENCFF037TVC/,/files/ENCFF697CMV/,/files/ENCFF333KPU/,/files/ENCFF669TNM/,/files/ENCFF606RXB/,/files/ENCFF392HLM/,/files/ENCFF393WWU/,/files/ENCFF118WWO/,/files/ENCFF022DCK/		ENCBS253VOZ,ENCBS931MQO	2,1	1	ENCAB057RGG	Homo sapiens	adult	53 years												/replicates/7bd87bcb-ce8a-4650-bf73-60d6313493c0/,/replicates/09bd7cc4-a5f7-469c-b7c0-14c258b260dc/				
/experiments/ENCSR532VUB/	ENCSR532VUB	eCLIP	eCLIP	cell line	/targets/CPSF6-human/	CPSF6	CPSF6	Homo sapiens K562	K562	GEO:GSE91849	eCLIP experiment on K562 against CPSF6	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF776TRJ/,/files/ENCFF975ABT/,/files/ENCFF394FNH/,/files/ENCFF420PXR/,/files/ENCFF550ABZ/,/files/ENCFF185XTD/,/files/ENCFF264WFT/,/files/ENCFF550ZSZ/,/files/ENCFF751GZQ/,/files/ENCFF278OBX/,/files/ENCFF437HLQ/,/files/ENCFF804XIP/,/files/ENCFF255BMV/,/files/ENCFF443OUZ/,/files/ENCFF016HQW/,/files/ENCFF503NTY/,/files/ENCFF094MKS/,/files/ENCFF635NZZ/,/files/ENCFF284QIO/,/files/ENCFF515QAG/,/files/ENCFF454PKM/,/files/ENCFF802BJP/,/files/ENCFF468JIB/,/files/ENCFF418OUX/,/files/ENCFF219UMT/,/files/ENCFF087RUW/		ENCBS073JAL,ENCBS359TRM	1,2	1	ENCAB652TTL	Homo sapiens	adult	53 years												/replicates/bee70507-2810-4dae-a9c6-033ebd6acd77/,/replicates/34eb84da-331d-4dce-82a3-bc7a47f18664/				
/experiments/ENCSR267UCX/	ENCSR267UCX	eCLIP	eCLIP	cell line	/targets/HNRNPM-human/	HNRNPM	HNRNPM	Homo sapiens HepG2	HepG2	RBPImage:HNRNPM,RBPImage:HNRNPU,GEO:GSE91620	eCLIP experiment on HepG2 against HNRNPM	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF503KDE/,/files/ENCFF600EOC/,/files/ENCFF817WMP/,/files/ENCFF136GAI/,/files/ENCFF160MZO/,/files/ENCFF450IJF/,/files/ENCFF878JOG/,/files/ENCFF633FLY/,/files/ENCFF950RRY/,/files/ENCFF705MCO/,/files/ENCFF433NXX/,/files/ENCFF243EVT/,/files/ENCFF165ISL/,/files/ENCFF758BBB/,/files/ENCFF324IMR/,/files/ENCFF058AGC/,/files/ENCFF429MCF/,/files/ENCFF752JNY/,/files/ENCFF542FRX/,/files/ENCFF040JSC/,/files/ENCFF501TRY/,/files/ENCFF175VJO/,/files/ENCFF131SXQ/,/files/ENCFF504DZY/,/files/ENCFF146ZKF/,/files/ENCFF448EIC/		ENCBS983ECZ,ENCBS017VYZ	2,1	1	ENCAB792TQV	Homo sapiens	child	15 years												/replicates/7173e4ca-1cf3-4860-a3a7-1d62209a1c92/,/replicates/e2e8a6fb-0947-49ae-907c-dd7f10b36baa/				
/experiments/ENCSR062NNB/	ENCSR062NNB	eCLIP	eCLIP	cell line	/targets/IGF2BP2-human/	IGF2BP2	IGF2BP2	Homo sapiens K562	K562	GEO:GSE91445	eCLIP experiment on K562 against IGF2BP2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF307AUO/,/files/ENCFF643OXD/,/files/ENCFF563WIX/,/files/ENCFF418NBV/,/files/ENCFF719CCI/,/files/ENCFF446VVE/,/files/ENCFF977MKB/,/files/ENCFF589JKO/,/files/ENCFF904VAH/,/files/ENCFF995HCK/,/files/ENCFF742LFS/,/files/ENCFF163DKK/,/files/ENCFF616DQY/,/files/ENCFF434VQE/,/files/ENCFF808IWD/,/files/ENCFF264QIH/,/files/ENCFF631HDI/,/files/ENCFF524ZZB/,/files/ENCFF512QJT/,/files/ENCFF968WTB/,/files/ENCFF988HSD/,/files/ENCFF082VUD/,/files/ENCFF922ZNQ/,/files/ENCFF205TRW/,/files/ENCFF387BGM/,/files/ENCFF416JIV/		ENCBS978JIM,ENCBS283QAE	2,1	1	ENCAB597TIV	Homo sapiens	adult	53 years												/replicates/2336a36c-226d-47ae-bd94-e5c81b4fcac4/,/replicates/37d1b3c0-68cd-4d14-a8f1-22343504068d/				
/experiments/ENCSR412NOW/	ENCSR412NOW	eCLIP	eCLIP	cell line	/targets/HNRNPM-human/	HNRNPM	HNRNPM	Homo sapiens K562	K562	GEO:GSE91744	eCLIP experiment on K562 against HNRNPM	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF389NRU/,/files/ENCFF169FPF/,/files/ENCFF024KBB/,/files/ENCFF315KYY/,/files/ENCFF854QQW/,/files/ENCFF259AUE/,/files/ENCFF342PGS/,/files/ENCFF379LZD/,/files/ENCFF050PTL/,/files/ENCFF329VCJ/,/files/ENCFF168OOY/,/files/ENCFF251TWP/,/files/ENCFF426AJD/,/files/ENCFF100HQU/,/files/ENCFF868FLU/,/files/ENCFF243GOY/,/files/ENCFF895QHH/,/files/ENCFF445ENC/,/files/ENCFF016LSY/,/files/ENCFF462KTW/,/files/ENCFF005PKK/,/files/ENCFF327FBF/,/files/ENCFF892XDU/,/files/ENCFF706HGN/,/files/ENCFF100CFV/,/files/ENCFF295POA/		ENCBS270GGH,ENCBS123QRB	2,1	1	ENCAB792TQV	Homo sapiens	adult	53 years												/replicates/580f70e7-b5c1-42cc-b7c6-99236c3d7a21/,/replicates/5b003aad-0f94-4ea5-a61b-b0a653345532/				
/experiments/ENCSR224QWC/	ENCSR224QWC	eCLIP	eCLIP	cell line	/targets/FXR2-human/	FXR2	FXR2	Homo sapiens K562	K562	GEO:GSE91591	eCLIP experiment on K562 against FXR2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF487CVX/,/files/ENCFF390XNM/,/files/ENCFF616XVI/,/files/ENCFF179VQL/,/files/ENCFF880NPI/,/files/ENCFF950NHZ/,/files/ENCFF363IJZ/,/files/ENCFF039HYM/,/files/ENCFF459RQT/,/files/ENCFF486BGJ/,/files/ENCFF257DYY/,/files/ENCFF713BGN/,/files/ENCFF478FFU/,/files/ENCFF016LWQ/,/files/ENCFF486RBU/,/files/ENCFF081NPT/,/files/ENCFF638BKP/,/files/ENCFF315HYU/,/files/ENCFF871ZJM/,/files/ENCFF639OOE/,/files/ENCFF394EQW/,/files/ENCFF237PCI/,/files/ENCFF649JBB/,/files/ENCFF167CYW/,/files/ENCFF027VSR/,/files/ENCFF323QTM/		ENCBS855ZEG,ENCBS333OTT	2,1	1	ENCAB069PGU	Homo sapiens	adult	53 years												/replicates/f5bb64ad-5161-4291-a800-4b45d6cecd61/,/replicates/381e926c-5e60-4453-a9f7-9df6c3497966/				
/experiments/ENCSR565DGW/	ENCSR565DGW	eCLIP	eCLIP	cell line	/targets/DHX30-human/	DHX30	DHX30	Homo sapiens HepG2	HepG2	GEO:GSE91877,RBPImage:DHX30	eCLIP experiment on HepG2 against DHX30	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF233ZXV/,/files/ENCFF797NFN/,/files/ENCFF831CXB/,/files/ENCFF969FSD/,/files/ENCFF827KOV/,/files/ENCFF259ZLG/,/files/ENCFF678OCJ/,/files/ENCFF705YYZ/,/files/ENCFF809XHX/,/files/ENCFF974MYW/,/files/ENCFF172NCN/,/files/ENCFF061CZT/,/files/ENCFF921CGQ/,/files/ENCFF686GZG/,/files/ENCFF183AUG/,/files/ENCFF718GOT/,/files/ENCFF431RWW/,/files/ENCFF663QIZ/,/files/ENCFF506NPG/,/files/ENCFF191HRQ/,/files/ENCFF143TAM/,/files/ENCFF190UCK/,/files/ENCFF049PPF/,/files/ENCFF914TDS/,/files/ENCFF523LNK/,/files/ENCFF294OYP/		ENCBS074YUC,ENCBS621TAB	2,1	1	ENCAB596PUY	Homo sapiens	child	15 years												/replicates/ff67e041-fb02-42ca-9c24-ea5cff6ba55d/,/replicates/a41f406e-8c36-4e0f-b42b-109580220166/				
/experiments/ENCSR893RAV/	ENCSR893RAV	eCLIP	eCLIP	cell line	/targets/U2AF2-human/	U2AF2	U2AF2	Homo sapiens K562	K562	GEO:GSE92143	eCLIP experiment on K562 against U2AF2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF270BLT/,/files/ENCFF567UMG/,/files/ENCFF708UWK/,/files/ENCFF886IXX/,/files/ENCFF092WRE/,/files/ENCFF783DTX/,/files/ENCFF331AFC/,/files/ENCFF835KXL/,/files/ENCFF936JSP/,/files/ENCFF573ZFK/,/files/ENCFF436ZNF/,/files/ENCFF398AHG/,/files/ENCFF996ZIG/,/files/ENCFF765TAB/,/files/ENCFF712LBW/,/files/ENCFF524JHH/,/files/ENCFF024JFG/,/files/ENCFF290DFO/,/files/ENCFF454FEB/,/files/ENCFF430RTZ/,/files/ENCFF182HYE/,/files/ENCFF405ETO/,/files/ENCFF670MPL/,/files/ENCFF636MAJ/,/files/ENCFF107LLL/,/files/ENCFF133QAR/		ENCBS865VEQ,ENCBS666SJB	1,2	1	ENCAB511TCT	Homo sapiens	adult	53 years												/replicates/4d52f4d3-516a-4c40-a2db-d5f55d5a587c/,/replicates/f6f43232-564e-494b-a40b-88a95c2f848c/				
/experiments/ENCSR133QEA/	ENCSR133QEA	eCLIP	eCLIP	cell line	/targets/SF3B1-human/	SF3B1	SF3B1	Homo sapiens K562	K562	GEO:GSE91520	eCLIP experiment on K562 against SF3B1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF351MRH/,/files/ENCFF585JKL/,/files/ENCFF763CZN/,/files/ENCFF151JUN/,/files/ENCFF177PRH/,/files/ENCFF766KGY/,/files/ENCFF322GPD/,/files/ENCFF564ARY/,/files/ENCFF959GNA/,/files/ENCFF007CDS/,/files/ENCFF522WHU/,/files/ENCFF430PGG/,/files/ENCFF234UQG/,/files/ENCFF835USP/,/files/ENCFF122SLD/,/files/ENCFF197LZZ/,/files/ENCFF928WSR/,/files/ENCFF887ARJ/,/files/ENCFF498GFT/,/files/ENCFF210VRR/,/files/ENCFF724XML/,/files/ENCFF421JRL/,/files/ENCFF415ZYA/,/files/ENCFF190SDC/,/files/ENCFF529WBV/,/files/ENCFF007PYZ/		ENCBS318IMK,ENCBS517UIR	1,2	1	ENCAB022ALQ	Homo sapiens	adult	53 years												/replicates/919604a6-2028-4e6c-98c2-2994455f6e10/,/replicates/13556479-fe72-43a0-883c-d1056242b723/				
/experiments/ENCSR867ZVK/	ENCSR867ZVK	eCLIP	eCLIP	cell line	/targets/YWHAG-human/	YWHAG	YWHAG	Homo sapiens K562	K562	GEO:GSE92118	eCLIP experiment on K562 against YWHAG	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF498FKK/,/files/ENCFF010GZO/,/files/ENCFF803FES/,/files/ENCFF973PMP/,/files/ENCFF352NIP/,/files/ENCFF463WLQ/,/files/ENCFF363FKB/,/files/ENCFF186FHG/,/files/ENCFF052ORJ/,/files/ENCFF552DLY/,/files/ENCFF792BRM/,/files/ENCFF482OIF/,/files/ENCFF692DGH/,/files/ENCFF094MHA/,/files/ENCFF121YJC/,/files/ENCFF494UNP/,/files/ENCFF708WRS/,/files/ENCFF932UXC/,/files/ENCFF240CRZ/,/files/ENCFF467LHB/,/files/ENCFF741UNZ/,/files/ENCFF103TFM/,/files/ENCFF437YRG/,/files/ENCFF409XTN/,/files/ENCFF780LKE/,/files/ENCFF501DYC/		ENCBS489LOC,ENCBS931MQO	1,2	1	ENCAB760OWH	Homo sapiens	adult	53 years												/replicates/bcd0e9ff-b05b-472d-8b73-a48bc3ef05ea/,/replicates/ed18441d-39cd-4cea-9dec-7acaa266e056/				
/experiments/ENCSR754NDA/	ENCSR754NDA	eCLIP	eCLIP	cell line	/targets/RBM15-human/	RBM15	RBM15	Homo sapiens HepG2	HepG2	GEO:GSE92027,RBPImage:RBM15	eCLIP experiment on HepG2 against RBM15	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF060IFR/,/files/ENCFF923FKJ/,/files/ENCFF869TEZ/,/files/ENCFF172MCY/,/files/ENCFF499LMU/,/files/ENCFF415HAC/,/files/ENCFF982RHC/,/files/ENCFF562QVD/,/files/ENCFF261SEG/,/files/ENCFF200HBN/,/files/ENCFF946NNP/,/files/ENCFF630BAM/,/files/ENCFF957LNV/,/files/ENCFF963GEG/,/files/ENCFF059JYI/,/files/ENCFF882OPA/,/files/ENCFF568VVF/,/files/ENCFF054VLU/,/files/ENCFF017HYK/,/files/ENCFF971BBY/,/files/ENCFF165VFF/,/files/ENCFF209PMC/,/files/ENCFF626BOU/,/files/ENCFF164MLB/,/files/ENCFF556ONJ/,/files/ENCFF853TEI/		ENCBS881CIF,ENCBS308ZPA	2,1	1	ENCAB626AJI	Homo sapiens	child	15 years												/replicates/17c3a53f-f2b1-4bec-8c07-7a0ae4484d15/,/replicates/db866260-5541-4d2b-ac9c-9b25fbd3c02b/				
/experiments/ENCSR349KMG/	ENCSR349KMG	eCLIP	eCLIP	cell line	/targets/UCHL5-human/	UCHL5	UCHL5	Homo sapiens K562	K562	GEO:GSE91689	eCLIP experiment on K562 against UCHL5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF374PBK/,/files/ENCFF096AKL/,/files/ENCFF155EKG/,/files/ENCFF787FER/,/files/ENCFF807WFX/,/files/ENCFF488QYF/,/files/ENCFF922LSS/,/files/ENCFF952TJF/,/files/ENCFF903GDN/,/files/ENCFF835BLS/,/files/ENCFF063RZA/,/files/ENCFF874RGW/,/files/ENCFF483AGC/,/files/ENCFF016BUJ/,/files/ENCFF618PQG/,/files/ENCFF681XDL/,/files/ENCFF216ICY/,/files/ENCFF365LFU/,/files/ENCFF912GTJ/,/files/ENCFF713NFZ/,/files/ENCFF357UDV/,/files/ENCFF660XGG/,/files/ENCFF463FXX/,/files/ENCFF957MJB/,/files/ENCFF968TYL/,/files/ENCFF854UKV/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB421XHI	Homo sapiens	adult	53 years												/replicates/5fb2c077-ed6f-4349-b5df-32adba844f3b/,/replicates/9899487c-b990-4985-b66d-7341366fc956/				
/experiments/ENCSR805SRN/	ENCSR805SRN	eCLIP	eCLIP	cell line	/targets/LARP4-human/	LARP4	LARP4	Homo sapiens HepG2	HepG2	GEO:GSE92069,RBPImage:LARP4	eCLIP experiment on HepG2 against LARP4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF365UUW/,/files/ENCFF362EMN/,/files/ENCFF276CTM/,/files/ENCFF284OHP/,/files/ENCFF163HLQ/,/files/ENCFF080EMQ/,/files/ENCFF263BIJ/,/files/ENCFF202RTW/,/files/ENCFF259KVP/,/files/ENCFF205BHB/,/files/ENCFF098TDG/,/files/ENCFF955OZJ/,/files/ENCFF279AYO/,/files/ENCFF256CCS/,/files/ENCFF672BIX/,/files/ENCFF162UWK/,/files/ENCFF384HVB/,/files/ENCFF534JCV/,/files/ENCFF288SGB/,/files/ENCFF130RAQ/,/files/ENCFF540HIX/,/files/ENCFF519RGA/,/files/ENCFF267JLV/,/files/ENCFF777WFM/,/files/ENCFF806IJJ/,/files/ENCFF767VHD/		ENCBS492SDY,ENCBS881CIF	2,1	1	ENCAB580XQQ	Homo sapiens	child	15 years												/replicates/2c29b443-d838-4b10-bf83-07ce7d84777f/,/replicates/4771c403-7769-45b6-98ad-ad9d16fa3293/				
/experiments/ENCSR930BZL/	ENCSR930BZL	eCLIP	eCLIP	cell line	/targets/DDX3X-human/	DDX3X	DDX3X	Homo sapiens K562	K562	GEO:GSE92175	eCLIP experiment on K562 against DDX3X	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF943MML/,/files/ENCFF151JUK/,/files/ENCFF029BAQ/,/files/ENCFF357NSP/,/files/ENCFF260CNL/,/files/ENCFF188BJH/,/files/ENCFF667MXK/,/files/ENCFF969SMQ/,/files/ENCFF343OME/,/files/ENCFF159TMA/,/files/ENCFF502YJV/,/files/ENCFF467TOC/,/files/ENCFF717JPQ/,/files/ENCFF017FYD/,/files/ENCFF818BXB/,/files/ENCFF294VBN/,/files/ENCFF432AKR/,/files/ENCFF087MAJ/,/files/ENCFF737SOJ/,/files/ENCFF039BKT/,/files/ENCFF901BYH/,/files/ENCFF381YRZ/,/files/ENCFF601TGO/,/files/ENCFF803EEU/,/files/ENCFF565FNW/,/files/ENCFF346EYN/		ENCBS831COV,ENCBS931MQO	1,2	1	ENCAB173JTT	Homo sapiens	adult	53 years												/replicates/1abb25c2-421a-4bae-a5d5-e7433f426dce/,/replicates/f61d8180-434e-40d5-bd73-fc30af9815a7/				
/experiments/ENCSR975KIR/	ENCSR975KIR	eCLIP	eCLIP	cell line	/targets/IGF2BP1-human/	IGF2BP1	IGF2BP1	Homo sapiens K562	K562	GEO:GSE92200	eCLIP experiment on K562 against IGF2BP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF399XVR/,/files/ENCFF383VVS/,/files/ENCFF088JXR/,/files/ENCFF271KYF/,/files/ENCFF002KWR/,/files/ENCFF956NTH/,/files/ENCFF890VLH/,/files/ENCFF449VXW/,/files/ENCFF544NQL/,/files/ENCFF238DNC/,/files/ENCFF792IKF/,/files/ENCFF326QAR/,/files/ENCFF726PXZ/,/files/ENCFF142XLV/,/files/ENCFF540OLV/,/files/ENCFF810AIK/,/files/ENCFF733OIX/,/files/ENCFF650LMV/,/files/ENCFF435MEM/,/files/ENCFF701YCW/,/files/ENCFF853FGC/,/files/ENCFF185IDD/,/files/ENCFF228PAK/,/files/ENCFF324IWT/,/files/ENCFF197PZA/,/files/ENCFF304RKO/		ENCBS476AUA,ENCBS301EZU	1,2	1	ENCAB108MXA	Homo sapiens	adult	53 years												/replicates/626253af-e6c2-4dad-a81e-8955ab45c2d0/,/replicates/aa2175ee-214f-4ba5-a36b-85ec00ba6e63/				
/experiments/ENCSR267OLV/	ENCSR267OLV	eCLIP	eCLIP	cell line	/targets/SF3B4-human/	SF3B4	SF3B4	Homo sapiens K562	K562	GEO:GSE91619	eCLIP experiment on K562 against SF3B4	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF036ZJT/,/files/ENCFF363ZXR/,/files/ENCFF063MAF/,/files/ENCFF900YPE/,/files/ENCFF379LAL/,/files/ENCFF477PBU/,/files/ENCFF187VMX/,/files/ENCFF095KWC/,/files/ENCFF173BOO/,/files/ENCFF809CSI/,/files/ENCFF480NTZ/,/files/ENCFF252JLE/,/files/ENCFF788GEX/,/files/ENCFF177LYJ/,/files/ENCFF378VIS/,/files/ENCFF716HYU/,/files/ENCFF009QOP/,/files/ENCFF649GEE/,/files/ENCFF013ZHF/,/files/ENCFF658CBT/,/files/ENCFF498SRM/,/files/ENCFF788PZS/,/files/ENCFF220ERG/,/files/ENCFF686EKJ/,/files/ENCFF707MUI/,/files/ENCFF115VOI/		ENCBS175JIH,ENCBS517UIR	2,1	1	ENCAB647CFU	Homo sapiens	adult	53 years												/replicates/c655c86d-be55-4a90-86dd-98904a301547/,/replicates/a683c977-8a73-44bd-b5de-2913190430ce/				
/experiments/ENCSR862QCH/	ENCSR862QCH	eCLIP	eCLIP	cell line	/targets/U2AF1-human/	U2AF1	U2AF1L5,U2AF1	Homo sapiens K562	K562	GEO:GSE92110	eCLIP experiment on K562 against U2AF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF818OSI/,/files/ENCFF936MBM/,/files/ENCFF663SQD/,/files/ENCFF208AKL/,/files/ENCFF367JCV/,/files/ENCFF425GCF/,/files/ENCFF163SWW/,/files/ENCFF314SWS/,/files/ENCFF132PVT/,/files/ENCFF672OHA/,/files/ENCFF822MGE/,/files/ENCFF164HBW/,/files/ENCFF364VVL/,/files/ENCFF262KAI/,/files/ENCFF362OME/,/files/ENCFF939EXV/,/files/ENCFF607AXF/,/files/ENCFF640IHY/,/files/ENCFF555DWV/,/files/ENCFF468LUS/,/files/ENCFF362XUO/,/files/ENCFF483ODR/,/files/ENCFF163SZQ/,/files/ENCFF129MRQ/,/files/ENCFF331EAF/,/files/ENCFF856BKY/		ENCBS652YOG,ENCBS152EMG	1,2	1	ENCAB298WVV	Homo sapiens	adult	53 years												/replicates/3afeca74-029c-42e4-8557-315ac9eb9f76/,/replicates/1292846d-c572-415d-af49-eef4d40cea5d/				
/experiments/ENCSR841EQA/	ENCSR841EQA	eCLIP	eCLIP	cell line	/targets/TAF15-human/	TAF15	TAF15	Homo sapiens HepG2	HepG2	GEO:GSE92098,RBPImage:TAF15	eCLIP experiment on HepG2 against TAF15	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF456KCB/,/files/ENCFF185GGV/,/files/ENCFF192XSY/,/files/ENCFF718IXR/,/files/ENCFF981SIK/,/files/ENCFF730OHC/,/files/ENCFF513PTZ/,/files/ENCFF420FTB/,/files/ENCFF701ZSE/,/files/ENCFF702WRF/,/files/ENCFF499RET/,/files/ENCFF863MSD/,/files/ENCFF035UXQ/,/files/ENCFF846YVU/,/files/ENCFF060WSO/,/files/ENCFF552FVV/,/files/ENCFF034THM/,/files/ENCFF566EAE/,/files/ENCFF603JTU/,/files/ENCFF063BTH/,/files/ENCFF383ZAQ/,/files/ENCFF899ZEH/,/files/ENCFF213AZD/,/files/ENCFF209XXY/,/files/ENCFF206XUM/,/files/ENCFF878VIO/		ENCBS362ASG,ENCBS308ZPA	1,2	1	ENCAB249IHJ	Homo sapiens	child	15 years												/replicates/50d9fa84-ddfb-449d-821a-e9094cabf0ff/,/replicates/8a0e6373-a2c4-4ae9-9619-ad0c06f0f1c0/				
/experiments/ENCSR301TFY/	ENCSR301TFY	eCLIP	eCLIP	cell line	/targets/DKC1-human/	DKC1	DKC1	Homo sapiens HepG2	HepG2	RBPImage:DKC1,GEO:GSE91645	eCLIP experiment on HepG2 against DKC1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF850VGF/,/files/ENCFF462ZYJ/,/files/ENCFF565YYP/,/files/ENCFF111YEH/,/files/ENCFF494NKD/,/files/ENCFF568RRM/,/files/ENCFF002FLD/,/files/ENCFF732TFX/,/files/ENCFF252TQP/,/files/ENCFF889WDL/,/files/ENCFF895VPK/,/files/ENCFF435VZL/,/files/ENCFF859KPS/,/files/ENCFF502GTY/,/files/ENCFF163AYZ/,/files/ENCFF192FMW/,/files/ENCFF099IRI/,/files/ENCFF633LQC/,/files/ENCFF074ATJ/,/files/ENCFF043XKO/,/files/ENCFF897PMV/,/files/ENCFF841ZPX/,/files/ENCFF766JDH/,/files/ENCFF965TAV/,/files/ENCFF507TSG/,/files/ENCFF824DEU/		ENCBS881CIF,ENCBS308ZPA	2,1	1	ENCAB174DOV	Homo sapiens	child	15 years												/replicates/b1dc3f1c-fb7e-4ee1-a650-c04a82e96d4e/,/replicates/68e25b3a-2e64-41a3-8eda-d7e3f4b971fa/				
